site,fiscal_year,week_sum,incidents_ytd,fclm_hours,process_path,incidents_weekly,avg_hours_per_path,avg_incident_per_path,fclm_hours_4wk_std,incident_4wk_std,incidents_per_1k_hours,hours_deviation,deviation_pct,process_path_rank,top_3_flag_path,incident_drop,incident_spike,hours_drop,hours_spike
teb3,2025,11,0,88.36,transfer in dock,-1,370.84,0.0,196.43737933499315,0.7071067811865476,-11.317338162064283,-282.47999999999996,-0.7617301261999784,49,0,1,0,1,0
teb3,2025,11,1,,ship dock,1,,1.0,,0.0,,,,50,0,0,0,0,0
teb3,2025,12,2,85.92,c-returns processed,2,118.945,0.5,41.763236524484064,0.8660254037844386,23.277467411545622,-33.02499999999999,-0.27764933372567147,1,1,0,1,1,0
teb3,2025,12,1,404.31,rsr support,1,862.485,0.25,323.9087847295902,0.4330127018922193,2.4733496574410725,-458.175,-0.5312266300283484,2,1,0,1,1,0
teb3,2025,12,0,784.45,,0,749.29,0.0,31.82352510329489,0.0,0.0,35.16000000000008,0.04692442178595749,3,1,0,0,0,1
teb3,2025,12,0,4365.18,admin/hr/it,0,3321.6675,0.0,626.0275625471706,0.0,0.0,1043.5125000000003,0.31415320768860827,3,1,0,0,0,1
teb3,2025,12,0,28.91,box on demand,0,54.6075,0.0,30.48261338451807,0.0,0.0,-25.6975,-0.470585542278991,3,1,0,0,1,0
teb3,2025,12,0,101.95,c-returns support,0,160.635,0.0,75.4020588246767,0.0,0.0,-58.68499999999999,-0.3653313412394559,3,1,0,0,1,0
teb3,2025,12,0,1595.13,container build,0,1585.99,0.0,70.75127384012066,0.0,0.0,9.1400000000001,0.005762961935447323,3,1,0,0,0,1
teb3,2025,12,0,350.87,container load,0,313.72749999999996,0.0,24.476750575801844,0.0,0.0,37.14250000000004,0.11839096030791067,3,1,0,0,0,1
teb3,2025,12,0,214.98,container move,0,268.77,0.0,32.14013223370459,0.0,0.0,-53.78999999999999,-0.2001339435204822,3,1,0,0,1,0
teb3,2025,12,0,73.39,cubiscan,0,70.8425,0.0,19.995693755156392,0.0,0.0,2.5474999999999994,0.03596005222853512,3,1,0,0,0,1
teb3,2025,12,0,1.89,custom packaging,0,1.98,0.0,0.40490739682055676,0.0,0.0,-0.09000000000000008,-0.0454545454545455,3,1,0,0,1,0
teb3,2025,12,0,126.63,each transfer in,0,435.97749999999996,0.0,272.1999275693328,1.4142135623730951,0.0,-309.34749999999997,-0.709549231325011,3,1,0,0,1,0
teb3,2025,12,0,659.83,each-receive,0,921.11,0.0,201.93573618852133,0.7071067811865476,0.0,-261.28,-0.28365776074518784,3,1,0,0,1,0
teb3,2025,12,0,1090.28,fluid load,0,1203.395,0.0,69.12965517778943,0.7071067811865476,0.0,-113.11500000000001,-0.09399656804291194,3,1,0,0,1,0
teb3,2025,12,0,17.84,gift-wrap,0,21.195,0.0,7.130653897084054,0.0,0.0,-3.3550000000000004,-0.15829205001179525,3,1,0,0,1,0
teb3,2025,12,0,294.28,ib problem solve,0,350.9275,0.0,58.923765738027974,0.0,0.0,-56.647500000000036,-0.1614222310876179,3,1,0,0,1,0
teb3,2025,12,0,73.63,inbound lead/pa,0,109.925,0.0,22.380216151771183,0.0,0.0,-36.295,-0.3301796679554242,3,1,0,0,1,0
teb3,2025,12,0,52.08,lp-receive,0,66.57,0.0,11.393546418916316,0.0,0.0,-14.489999999999995,-0.2176656151419558,3,1,0,0,1,0
teb3,2025,12,0,177.14,ob problem solve,0,168.3325,0.0,12.280155485579128,0.0,0.0,8.807499999999976,0.05232204119822361,3,1,0,0,0,1
teb3,2025,12,0,173.24,on boarding,0,44.745000000000005,0.0,74.20301392126872,0.0,0.0,128.495,2.8717175103363504,3,1,0,0,0,1
teb3,2025,12,0,271.75,outbound lead/pa,0,289.27750000000003,0.0,19.26339712381966,0.0,0.0,-17.527500000000032,-0.060590609362982016,3,1,0,0,1,0
teb3,2025,12,0,471.05,pack multis,0,522.3075,0.0,44.36314031659644,0.0,0.0,-51.25749999999999,-0.09813663407092564,3,1,0,0,1,0
teb3,2025,12,0,2193.39,pack singles,0,2002.1,0.0,179.90454441175274,0.0,0.0,191.28999999999996,0.09554467808800758,3,1,0,0,0,1
teb3,2025,12,0,655.36,pack support,0,639.9775,0.0,17.372271548362583,0.0,0.0,15.38250000000005,0.024036001265669574,3,1,0,0,0,1
teb3,2025,12,0,46.8,pallet-receive,0,61.427499999999995,0.0,12.964471402645012,0.0,0.0,-14.627499999999998,-0.23812624638801838,3,1,0,0,1,0
teb3,2025,12,2,6674.65,pick,0,6627.555,0.25,355.4683027008093,2.0463381929681126,0.0,47.094999999999345,0.007105938766256838,3,1,1,0,0,1
teb3,2025,12,0,1072.3,pick support,0,758.3,0.0,181.89890310279492,0.0,0.0,314.0,0.41408413556639856,3,1,0,0,0,1
teb3,2025,12,0,74.97,prep recorder,0,90.91,0.0,28.058969154265085,0.0,0.0,-15.939999999999998,-0.1753382466175338,3,1,0,0,1,0
teb3,2025,12,0,134.09,receive dock,0,429.1925,0.0,204.14673085491725,0.0,0.0,-295.10249999999996,-0.6875760876529762,3,1,0,0,1,0
teb3,2025,12,0,236.81,receive-support,0,365.8275,0.0,117.34739012330013,0.0,0.0,-129.01749999999998,-0.35267304945636946,3,1,0,0,1,0
teb3,2025,12,0,106.14,ship dock lead/pa,0,118.9525,0.0,7.770339037004843,0.0,0.0,-12.8125,-0.10771106113784915,3,1,0,0,1,0
teb3,2025,12,0,217.8,ship dock support,0,170.08,0.0,39.25191715063095,0.0,0.0,47.72,0.28057384760112886,3,1,0,0,0,1
teb3,2025,12,0,332.19,sort-batch,0,370.39,0.0,25.752068848929902,0.0,0.0,-38.19999999999999,-0.10313453386970488,3,1,0,0,1,0
teb3,2025,12,0,99.24,stow to prime spt,0,94.78,0.0,19.210240758512057,0.0,0.0,4.459999999999994,0.04705634100021095,3,1,0,0,0,1
teb3,2025,12,0,58.64,transfer in dock,0,224.9,0.0,152.3816327514573,0.7071067811865476,0.0,-166.26,-0.739261894175189,3,1,0,0,1,0
teb3,2025,12,0,11.81,transfer in support,0,97.3125,0.0,67.01039448287108,0.0,0.0,-85.5025,-0.8786384071933204,3,1,0,0,1,0
teb3,2025,12,0,503.29,transfer out,0,525.575,0.0,117.08973791498522,0.0,0.0,-22.285000000000025,-0.04240117966037202,3,1,0,0,1,0
teb3,2025,12,0,148.57,transfer out dock,0,257.2575,0.0,91.6475508060636,0.0,0.0,-108.6875,-0.4224852531024363,3,1,0,0,1,0
teb3,2025,12,0,23.98,transfer out lead/pa,0,31.7175,0.0,22.023031552218228,0.0,0.0,-7.737500000000001,-0.24395050051233547,3,1,0,0,1,0
teb3,2025,12,0,10.7,unrecognizedprocess,0,4.9425,0.0,3.557389316619703,0.0,0.0,5.757499999999999,1.1648963075366716,3,1,0,0,0,1
teb3,2025,12,0,6.43,v-returns pack,0,14.49,0.0,6.235571345113454,0.0,0.0,-8.06,-0.5562456866804694,3,1,0,0,1,0
teb3,2025,12,0,53.72,v-returns pick,0,78.195,0.0,31.331045705497942,0.0,0.0,-24.474999999999994,-0.3129995524010486,3,1,0,0,1,0
teb3,2025,12,0,42.86,v-returns support,0,43.6375,0.0,12.472480456990093,0.0,0.0,-0.7775000000000034,-0.017817244342595323,3,1,0,0,1,0
teb3,2025,12,0,37.02,whd grading,0,47.8525,0.0,13.168252304311302,0.0,0.0,-10.832499999999996,-0.22637270780001037,3,1,0,0,1,0
teb3,2025,12,0,139.99,whd grading support,0,139.0775,0.0,5.476204776120384,0.0,0.0,0.9125000000000227,0.0065610900397262166,3,1,0,0,0,1
teb3,2025,12,0,2024.94,ic-qa-cs,-1,1866.935,0.0,254.64825804430757,1.224744871391589,-0.4938417928432447,158.0050000000001,0.08463336966739608,46,0,1,0,0,1
teb3,2025,12,1,1853.22,stow to prime,-1,2909.755,-0.25,741.63856933482,0.4330127018922193,-0.5396013425281402,-1056.535,-0.36310101709594106,47,0,1,0,1,0
teb3,2025,13,1,649.51,pack support,1,645.4825,0.25,15.975716533225983,0.4330127018922193,1.5396221767178335,4.027500000000032,0.006239518499726998,1,1,0,1,0,1
teb3,2025,13,0,537.51,,0,690.6225,0.0,93.01916613660902,0.0,0.0,-153.11249999999995,-0.22170216000781898,2,1,0,0,1,0
teb3,2025,13,0,5162.7,admin/hr/it,0,3926.0025,0.0,889.3859115809912,0.0,0.0,1236.6974999999998,0.3150017097543875,2,1,0,0,0,1
teb3,2025,13,0,31.14,c-returns support,0,97.5725,0.0,46.191263446132325,0.0,0.0,-66.4325,-0.6808526992748981,2,1,0,0,1,0
teb3,2025,13,0,1588.03,container build,0,1616.01,0.0,24.94438513974514,0.0,0.0,-27.980000000000018,-0.017314249293011813,2,1,0,0,1,0
teb3,2025,13,0,392.78,container load,0,339.66499999999996,0.0,36.55393583459964,0.0,0.0,53.11500000000001,0.15637466327116428,2,1,0,0,0,1
teb3,2025,13,0,166.71,container move,0,242.10250000000002,0.0,54.04239464300223,0.0,0.0,-75.39250000000001,-0.3114073584535476,2,1,0,0,1,0
teb3,2025,13,0,41.06,cubiscan,0,67.44500000000001,0.0,23.334198614908537,0.0,0.0,-26.385000000000005,-0.3912076506783305,2,1,0,0,1,0
teb3,2025,13,0,1.73,custom packaging,0,1.81,0.0,0.32318725222384614,0.0,0.0,-0.08000000000000007,-0.04419889502762435,2,1,0,0,1,0
teb3,2025,13,0,579.53,each-receive,0,765.0625,0.0,160.09166239610994,0.7071067811865476,0.0,-185.53250000000003,-0.242506331182093,2,1,0,0,1,0
teb3,2025,13,0,1174.52,fluid load,0,1195.715,0.0,70.19627643258633,0.7071067811865476,0.0,-21.194999999999936,-0.017725795862726434,2,1,0,0,1,0
teb3,2025,13,0,10.01,gift-wrap,0,20.54,0.0,7.959488048863445,0.0,0.0,-10.53,-0.5126582278481012,2,1,0,0,1,0
teb3,2025,13,0,254.99,ib problem solve,0,317.7975,0.0,65.88508494909905,0.0,0.0,-62.807500000000005,-0.19763371329226945,2,1,0,0,1,0
teb3,2025,13,0,1738.14,ic-qa-cs,0,1875.46,0.0,249.57243928366756,1.224744871391589,0.0,-137.31999999999994,-0.07321937018118219,2,1,0,0,1,0
teb3,2025,13,0,4.5,inbound lead/pa,0,79.36749999999999,0.0,47.69820666178131,0.0,0.0,-74.86749999999999,-0.9433017292972564,2,1,0,0,1,0
teb3,2025,13,0,39.24,lp-receive,0,57.474999999999994,0.0,14.606521659861414,0.0,0.0,-18.234999999999992,-0.3172683775554588,2,1,0,0,1,0
teb3,2025,13,0,190.68,non fc controllable,0,130.22333333333333,0.0,62.33632238822634,0.0,0.0,60.45666666666668,0.46425371797168974,2,1,0,0,0,1
teb3,2025,13,0,171.75,ob problem solve,0,169.2575,0.0,12.363109186204003,0.0,0.0,2.492500000000007,0.014726083039156356,2,1,0,0,0,1
teb3,2025,13,0,103.65,on boarding,0,69.5425,0.0,73.16352040976433,0.0,0.0,34.1075,0.49045547686666424,2,1,0,0,0,1
teb3,2025,13,0,297.95,outbound lead/pa,0,283.7375,0.0,11.024026884491203,0.0,0.0,14.212499999999977,0.05009031234856153,2,1,0,0,0,1
teb3,2025,13,0,388.05,pack multis,0,471.825,0.0,52.73502322934927,0.0,0.0,-83.77499999999998,-0.1775552376410745,2,1,0,0,1,0
teb3,2025,13,0,2369.07,pack singles,0,2167.17,0.0,131.44046713246325,0.0,0.0,201.9000000000001,0.09316297290937033,2,1,0,0,0,1
teb3,2025,13,0,44.57,pallet-receive,0,54.1075,0.0,12.122677870421203,0.0,0.0,-9.537500000000001,-0.17626946356789727,2,1,0,0,1,0
teb3,2025,13,0,917.52,pick support,0,829.1675,0.0,174.7662578095379,0.0,0.0,88.35249999999996,0.10655567180334488,2,1,0,0,0,1
teb3,2025,13,0,30.87,prep recorder,0,65.1025,0.0,23.582516166643455,0.0,0.0,-34.2325,-0.5258246611113244,2,1,0,0,1,0
teb3,2025,13,0,118.5,receive dock,0,314.78999999999996,0.0,217.54131825931364,0.0,0.0,-196.28999999999996,-0.6235585628514247,2,1,0,0,1,0
teb3,2025,13,0,151.0,receive-support,0,280.1975,0.0,117.89522093261462,0.0,0.0,-129.1975,-0.4610944066238992,2,1,0,0,1,0
teb3,2025,13,0,140.5,ship dock lead/pa,0,122.555,0.0,12.277535379708628,0.0,0.0,17.944999999999993,0.14642405450614004,2,1,0,0,0,1
teb3,2025,13,0,207.54,ship dock support,0,184.41,0.0,39.84434840727098,0.0,0.0,23.129999999999995,0.12542703757930695,2,1,0,0,0,1
teb3,2025,13,0,289.84,sort-batch,0,342.88,0.0,36.20814204015454,0.0,0.0,-53.04000000000002,-0.15468968735417646,2,1,0,0,1,0
teb3,2025,13,0,10.19,stow to prime spt,0,70.6225,0.0,39.21830145161821,0.0,0.0,-60.432500000000005,-0.8557117066090836,2,1,0,0,1,0
teb3,2025,13,0,445.06,transfer out,0,550.5025,0.0,81.17284101686933,0.0,0.0,-105.44250000000005,-0.19153863969736748,2,1,0,0,1,0
teb3,2025,13,0,133.7,transfer out dock,0,231.8,0.0,107.00365484412202,0.0,0.0,-98.10000000000002,-0.4232096635030199,2,1,0,0,1,0
teb3,2025,13,0,17.94,transfer out lead/pa,0,32.72,0.0,21.26887397113444,0.0,0.0,-14.779999999999998,-0.45171149144254275,2,1,0,0,1,0
teb3,2025,13,0,5.75,unrecognizedprocess,0,5.145,0.0,3.574496468035742,0.0,0.0,0.6050000000000004,0.11758989310009728,2,1,0,0,0,1
teb3,2025,13,0,8.52,v-returns pack,0,10.765,0.0,3.7390807693870416,0.0,0.0,-2.245000000000001,-0.20854621458430106,2,1,0,0,1,0
teb3,2025,13,0,72.14,v-returns pick,0,65.96000000000001,0.0,19.52752288438038,0.0,0.0,6.179999999999993,0.09369314736203747,2,1,0,0,0,1
teb3,2025,13,0,0.51,v-returns rvr,0,0.3875,0.0,0.1838987493160298,0.0,0.0,0.1225,0.3161290322580645,2,1,0,0,0,1
teb3,2025,13,0,42.7,v-returns support,0,39.31,0.0,8.369023240498244,0.0,0.0,3.3900000000000006,0.08623759857542611,2,1,0,0,0,1
teb3,2025,13,0,28.27,whd grading,0,41.2175,0.0,14.599538306056113,0.0,0.0,-12.947500000000002,-0.3141262813125493,2,1,0,0,1,0
teb3,2025,13,0,45.93,whd grading support,0,115.035,0.0,40.2340319257218,0.0,0.0,-69.10499999999999,-0.6007302125440083,2,1,0,0,1,0
teb3,2025,13,1,6656.25,pick,-1,6778.755,-0.5,143.97181052205798,1.8027756377319946,-0.15023474178403756,-122.50500000000011,-0.01807190258388157,42,0,1,0,1,0
teb3,2025,13,0,1173.12,stow to prime,-1,2240.9425,-0.5,797.7740022203966,0.5,-0.8524277141298419,-1067.8225000000002,-0.4765059790690748,43,0,1,0,1,0
teb3,2025,13,0,220.04,rsr support,-1,612.1474999999999,0.0,336.49477212692324,0.7071067811865476,-4.5446282494091985,-392.10749999999996,-0.640544149898513,44,0,1,0,1,0
teb3,2025,13,0,60.03,c-returns processed,-2,102.2875,0.0,48.16180663918246,1.4142135623730951,-33.31667499583541,-42.25749999999999,-0.41312477086643035,45,0,1,0,1,0
teb3,2025,14,2,6900.18,pick,1,6749.465,0.5,96.56751640689797,1.118033988749895,0.14492375561217244,150.71500000000015,0.022329918000908243,1,1,0,1,0,1
teb3,2025,14,0,534.94,,0,648.6425,0.0,113.63127196661131,0.0,0.0,-113.70249999999999,-0.1752930157983789,2,1,0,0,1,0
teb3,2025,14,0,4288.92,admin/hr/it,0,4260.4275,0.0,688.87173440979,0.0,0.0,28.49250000000029,0.006687709155947447,2,1,0,0,0,1
teb3,2025,14,0,28.81,box on demand,0,35.2025,0.0,6.900765808951936,0.0,0.0,-6.392500000000002,-0.18159221646189908,2,1,0,0,1,0
teb3,2025,14,0,95.33,c-returns processed,0,106.3375,0.0,46.703226534683836,1.4142135623730951,0.0,-11.007500000000007,-0.10351475255671806,2,1,0,0,1,0
teb3,2025,14,0,58.63,c-returns support,0,88.3275,0.0,49.25778637687652,0.0,0.0,-29.697499999999998,-0.33622031643599104,2,1,0,0,1,0
teb3,2025,14,0,1701.31,container build,0,1629.6825,0.0,44.94512842067047,0.0,0.0,71.62750000000005,0.043951812699713017,2,1,0,0,0,1
teb3,2025,14,0,448.13,container load,0,378.03,0.0,47.95147078036314,0.0,0.0,70.10000000000002,0.18543501838478435,2,1,0,0,0,1
teb3,2025,14,0,175.7,container move,0,213.1875,0.0,50.796169823619586,0.0,0.0,-37.48750000000001,-0.17584286133098803,2,1,0,0,1,0
teb3,2025,14,0,76.68,cubiscan,0,73.4175,0.0,21.82757702425992,0.0,0.0,3.262500000000003,0.04443763407906838,2,1,0,0,0,1
teb3,2025,14,0,1.29,custom packaging,0,1.5675,0.0,0.2502373872945464,0.0,0.0,-0.27749999999999986,-0.17703349282296643,2,1,0,0,1,0
teb3,2025,14,0,757.87,each-receive,0,705.45,-0.25,93.37352622665566,0.4330127018922193,0.0,52.41999999999996,0.07430717981430286,2,1,0,1,0,1
teb3,2025,14,0,1195.42,fluid load,0,1181.8025,-0.25,62.991565457209894,0.4330127018922193,0.0,13.617500000000064,0.011522652896740414,2,1,0,1,0,1
teb3,2025,14,0,11.3,gift-wrap,0,15.355,0.0,4.9750502510024965,0.0,0.0,-4.055,-0.26408336046890263,2,1,0,0,1,0
teb3,2025,14,0,261.5,ib problem solve,0,276.0325,0.0,17.9387421172719,0.0,0.0,-14.532500000000027,-0.05264778603968745,2,1,0,0,1,0
teb3,2025,14,0,1692.26,ic-qa-cs,0,1911.7775000000001,-0.5,205.8758519563418,0.5,0.0,-219.51750000000015,-0.11482377002553913,2,1,0,1,1,0
teb3,2025,14,0,60.97,inbound lead/pa,0,62.1075,0.0,37.69167837533903,0.0,0.0,-1.1375000000000028,-0.01831501831501836,2,1,0,0,1,0
teb3,2025,14,0,67.68,lp-receive,0,54.495000000000005,0.0,10.398397713109436,0.0,0.0,13.185000000000002,0.24194880264244428,2,1,0,0,0,1
teb3,2025,14,0,158.74,ob problem solve,0,164.015,0.0,11.21175387707057,0.0,0.0,-5.274999999999977,-0.032161692528122295,2,1,0,0,1,0
teb3,2025,14,0,232.55,on boarding,0,127.515,0.0,86.30614998364834,0.0,0.0,105.03500000000001,0.8237070148609968,2,1,0,0,0,1
teb3,2025,14,0,302.59,outbound lead/pa,0,290.805,0.0,11.758463972815159,0.0,0.0,11.784999999999968,0.04052543800828723,2,1,0,0,0,1
teb3,2025,14,0,428.21,pack multis,0,446.28,0.0,41.79160083078925,0.0,0.0,-18.069999999999993,-0.040490275163574424,2,1,0,0,1,0
teb3,2025,14,0,2429.94,pack singles,0,2268.5275,0.0,138.48213934926383,0.0,0.0,161.4124999999999,0.07115298359839142,2,1,0,0,0,1
teb3,2025,14,0,40.65,pallet-receive,0,45.567499999999995,0.0,3.486462211182065,0.0,0.0,-4.917499999999997,-0.10791682668568602,2,1,0,0,1,0
teb3,2025,14,0,1401.35,pick support,0,1016.7724999999999,0.0,263.16090243185823,0.0,0.0,384.5775,0.3782335773243277,2,1,0,0,0,1
teb3,2025,14,0,37.5,prep recorder,0,50.62,0.0,17.519345022003538,0.0,0.0,-13.119999999999997,-0.2591860924535756,2,1,0,0,1,0
teb3,2025,14,0,319.03,receive dock,0,230.38,0.0,104.80070538884743,0.0,0.0,88.64999999999998,0.3847990276933761,2,1,0,0,0,1
teb3,2025,14,0,434.54,receive-support,0,270.9125,0.0,102.96643515607397,0.0,0.0,163.6275,0.6039865270151801,2,1,0,0,0,1
teb3,2025,14,0,391.8,rsr support,0,433.3325,0.0,179.32536621669004,0.7071067811865476,0.0,-41.53249999999997,-0.09584441508541357,2,1,0,0,1,0
teb3,2025,14,0,119.11,ship dock lead/pa,0,122.4525,0.0,12.304128118237365,0.0,0.0,-3.342500000000001,-0.027296298564749605,2,1,0,0,1,0
teb3,2025,14,0,250.95,ship dock support,0,198.2625,0.0,49.715229243663394,0.0,0.0,52.6875,0.2657461698505769,2,1,0,0,0,1
teb3,2025,14,0,308.72,sort-batch,0,323.385,0.0,27.251657289053302,0.0,0.0,-14.664999999999964,-0.04534842370549025,2,1,0,0,1,0
teb3,2025,14,0,1489.12,stow to prime,0,1792.8025,-0.5,553.2987718391842,0.5,0.0,-303.6825000000001,-0.1693898240324855,2,1,0,1,1,0
teb3,2025,14,0,92.76,stow to prime spt,0,66.12,0.0,35.17619152210768,0.0,0.0,26.64,0.4029038112522686,2,1,0,0,0,1
teb3,2025,14,0,473.58,transfer out,0,518.7025,0.0,80.15672846835753,0.0,0.0,-45.1225,-0.08699109798005601,2,1,0,0,1,0
teb3,2025,14,0,46.09,transfer out dock,0,182.7125,0.0,132.7928767620839,0.0,0.0,-136.6225,-0.7477457754669221,2,1,0,0,1,0
teb3,2025,14,0,24.08,transfer out lead/pa,0,33.84,0.0,20.657671698427183,0.0,0.0,-9.760000000000005,-0.28841607565011834,2,1,0,0,1,0
teb3,2025,14,0,4.81,unrecognizedprocess,0,5.6625,0.0,3.330355649176225,0.0,0.0,-0.8525,-0.15055187637969097,2,1,0,0,1,0
teb3,2025,14,0,11.82,v-returns pack,0,9.635,0.0,2.2829640820652424,0.0,0.0,2.1850000000000005,0.22677737415672033,2,1,0,0,0,1
teb3,2025,14,0,88.82,v-returns pick,0,64.4975,0.0,17.42883010273496,0.0,0.0,24.32249999999999,0.37710763983100104,2,1,0,0,0,1
teb3,2025,14,0,0.02,v-returns rvr,0,0.3575,0.0,0.2266467515761036,0.0,0.0,-0.33749999999999997,-0.944055944055944,2,1,0,0,1,0
teb3,2025,14,0,63.85,v-returns support,0,43.620000000000005,0.0,13.736624403396915,0.0,0.0,20.229999999999997,0.4637780834479595,2,1,0,0,0,1
teb3,2025,14,0,47.5,whd grading,0,36.6125,0.0,7.018159926219984,0.0,0.0,10.887500000000003,0.2973711164219871,2,1,0,0,0,1
teb3,2025,14,0,18.22,whd grading support,0,87.1,0.0,55.9107346580243,0.0,0.0,-68.88,-0.7908151549942595,2,1,0,0,1,0
teb3,2025,14,0,656.22,pack support,-1,644.8725,0.0,15.500428018287195,0.7071067811865476,-1.523879186858066,11.347500000000082,0.017596501634044068,45,0,1,0,0,1
teb3,2025,14,0,0.0,transfer in support,0,60.82749999999999,0.0,70.2531847587709,0.0,,-60.82749999999999,-1.0,46,0,0,0,1,0
teb3,2025,15,1,2478.14,pack singles,1,2367.635,0.25,107.76902071096023,0.4330127018922193,0.4035284527912063,110.50499999999965,0.04667315696887385,1,1,0,1,0,1
teb3,2025,15,0,492.91,,0,587.4525,0.0,115.10659763345477,0.0,0.0,-94.54249999999996,-0.16093641613577261,2,1,0,0,1,0
teb3,2025,15,0,3557.59,admin/hr/it,0,4343.5975,0.0,568.3731452300949,0.0,0.0,-786.0074999999997,-0.18095771995448467,2,1,0,0,1,0
teb3,2025,15,0,65.51,box on demand,0,42.155,0.0,15.078463946967544,0.0,0.0,23.355000000000004,0.5540268058356068,2,1,0,0,0,1
teb3,2025,15,0,84.71,c-returns processed,0,81.4975,0.0,13.0582375820782,1.4142135623730951,0.0,3.2124999999999915,0.03941838706708784,2,1,0,0,0,1
teb3,2025,15,0,54.05,c-returns support,0,61.4425,0.0,25.601065773713398,0.0,0.0,-7.392500000000005,-0.12031574236074387,2,1,0,0,1,0
teb3,2025,15,0,1753.0,container build,0,1659.3675,0.0,70.25260435563897,0.0,0.0,93.63249999999994,0.05642662038397156,2,1,0,0,0,1
teb3,2025,15,0,397.34,container load,0,397.28,0.0,34.495884537144676,0.0,0.0,0.060000000000002274,0.0001510269834877222,2,1,0,0,0,1
teb3,2025,15,0,197.81,container move,0,188.8,0.0,18.882204585270184,0.0,0.0,9.009999999999991,0.047722457627118596,2,1,0,0,0,1
teb3,2025,15,0,87.94,cubiscan,0,69.7675,0.0,17.43032899144477,0.0,0.0,18.1725,0.2604722829397642,2,1,0,0,0,1
teb3,2025,15,0,4.06,custom packaging,0,2.2424999999999997,0.0,1.0720861672458981,0.0,0.0,1.8175,0.8104793756967671,2,1,0,0,0,1
teb3,2025,15,0,36.48,each transfer in,0,264.9275,0.0,253.9101865202536,1.4142135623730951,0.0,-228.44750000000002,-0.8623019505336366,2,1,0,0,1,0
teb3,2025,15,0,665.48,each-receive,0,665.6775,0.0,63.156711984950334,0.0,0.0,-0.1974999999999909,-0.00029669021410516487,2,1,0,0,1,0
teb3,2025,15,0,1107.06,fluid load,0,1141.82,0.0,44.17827294044074,0.0,0.0,-34.75999999999999,-0.030442626683715467,2,1,0,0,1,0
teb3,2025,15,0,5.92,gift-wrap,0,11.2675,0.0,4.2829859619195565,0.0,0.0,-5.3475,-0.47459507432882186,2,1,0,0,1,0
teb3,2025,15,0,250.59,ib problem solve,0,265.34,0.0,17.153383048250543,0.0,0.0,-14.749999999999972,-0.05558905555136796,2,1,0,0,1,0
teb3,2025,15,0,1928.08,ic-qa-cs,0,1845.855,-0.25,136.03890353498014,0.4330127018922193,0.0,82.22499999999991,0.04454575251035423,2,1,0,1,0,1
teb3,2025,15,0,30.32,inbound lead/pa,0,42.355,0.0,26.937362992691025,0.0,0.0,-12.034999999999997,-0.2841459095738401,2,1,0,0,1,0
teb3,2025,15,0,53.29,lp-receive,0,53.072500000000005,0.0,10.071612023405175,0.0,0.0,0.21749999999999403,0.004098167600923152,2,1,0,0,0,1
teb3,2025,15,0,122.62,non fc controllable,0,128.3225,0.0,54.085139537122444,0.0,0.0,-5.702499999999986,-0.04443881626371047,2,1,0,0,1,0
teb3,2025,15,0,161.27,ob problem solve,0,167.225,0.0,7.520639932878218,0.0,0.0,-5.954999999999984,-0.03561070414112713,2,1,0,0,1,0
teb3,2025,15,0,501.29,on boarding,0,252.6825,0.0,150.60943153982757,0.0,0.0,248.60750000000002,0.9838730422565869,2,1,0,0,0,1
teb3,2025,15,0,351.23,outbound lead/pa,0,305.88,0.0,28.701865793010924,0.0,0.0,45.35000000000002,0.14826075585196816,2,1,0,0,0,1
teb3,2025,15,0,385.13,pack multis,0,418.11,0.0,34.98548842020055,0.0,0.0,-32.98000000000002,-0.07887876396163693,2,1,0,0,1,0
teb3,2025,15,0,590.29,pack support,0,637.845,0.0,27.57701080610372,0.7071067811865476,0.0,-47.555000000000064,-0.07455573062421131,2,1,0,0,1,0
teb3,2025,15,0,41.41,pallet-receive,0,43.3575,0.0,2.4720575943937333,0.0,0.0,-1.9475000000000051,-0.04491725768321524,2,1,0,0,1,0
teb3,2025,15,0,1255.65,pick support,0,1161.705,0.0,182.94463458926575,0.0,0.0,93.94500000000016,0.08086820664454415,2,1,0,0,0,1
teb3,2025,15,0,45.47,prep recorder,0,47.2025,0.0,16.844321558020674,0.0,0.0,-1.7325000000000017,-0.03670356442985015,2,1,0,0,1,0
teb3,2025,15,0,292.14,receive dock,0,215.94,0.0,90.31606197127948,0.0,0.0,76.19999999999999,0.3528757988330091,2,1,0,0,0,1
teb3,2025,15,0,331.7,receive-support,0,288.5125,0.0,105.79700737142811,0.0,0.0,43.1875,0.14969022139422036,2,1,0,0,0,1
teb3,2025,15,0,479.69,rsr support,0,373.96,0.0,95.0126141625417,0.7071067811865476,0.0,105.73000000000002,0.28273077334474284,2,1,0,0,0,1
teb3,2025,15,0,137.52,ship dock lead/pa,0,125.8175,0.0,14.006417056121151,0.0,0.0,11.702500000000015,0.0930117034593758,2,1,0,0,0,1
teb3,2025,15,0,310.37,ship dock support,0,246.665,0.0,40.12680556685268,0.0,0.0,63.70500000000001,0.2582652585490443,2,1,0,0,0,1
teb3,2025,15,0,261.95,sort-batch,0,298.175,0.0,25.73878445070788,0.0,0.0,-36.22500000000002,-0.12148905843883633,2,1,0,0,1,0
teb3,2025,15,0,1530.57,stow to prime,0,1511.5075,-0.5,240.90356570368542,0.5,0.0,19.0625,0.012611581484048211,2,1,0,1,0,1
